Гульнара Ахмадиева,realtor,https://balashikha.cian.ru/sale/flat/297063752/,Балашиха,sale,flat,4,14,1,39.3,-1,0,6000000,, Юбилейная,8к2,Железнодорожная,
Хоум Групп,real_estate_agent,https://balashikha.cian.ru/sale/flat/305872718/,Балашиха,sale,flat,1,5,2,46.0,-1,0,6000000,, Победы,16,Салтыковская,
Сергей Столяров,realtor,https://balashikha.cian.ru/sale/flat/307793304/,Балашиха,sale,flat,3,16,1,34.0,-1,0,6000000,, Жилгородок,9А,Ольгино,
ИНКОМ-Недвижимость. Аренда,real_estate_agent,https://balashikha.cian.ru/sale/flat/301925132/,Балашиха,sale,flat,14,17,1,30.2,-1,0,6000000,, Калинина,24,Железнодорожная,Столичный
МЕЗОН,real_estate_agent,https://balashikha.cian.ru/sale/flat/300198907/,Балашиха,sale,flat,3,28,1,37.5,-1,0,6000000,, Дмитриева,6,Щёлковская,Алексеевская роща
Центр дистанционных торгов,real_estate_agent,https://balashikha.cian.ru/sale/flat/307776692/,Балашиха,sale,flat,1,1,1,41.0,-1,0,6015000,, Кольцевая,3к3,Щёлковская,Щитниково Янтарный
Самолет плюс,real_estate_agent,https://balashikha.cian.ru/sale/flat/305821400/,Балашиха,sale,flat,3,14,2,54.0,-1,0,6000000,,,27,Ольгино,
Октава-Недвижимость,real_estate_agent,https://balashikha.cian.ru/sale/flat/299673251/,Балашиха,sale,flat,15,17,1,37.5,-1,0,6000000,, Лукино,51А,Щёлковская,
МИЭЛЬ Офис Пречистенка,real_estate_agent,https://balashikha.cian.ru/sale/flat/305415572/,Балашиха,sale,flat,8,17,1,38.1,-1,0,6000000,, Речная,7,Кучино,Южное Кучино
Бюро перемен,real_estate_agent,https://balashikha.cian.ru/sale/flat/308339368/,Балашиха,sale,flat,17,22,1,31.8,-1,0,6000000,,шоссе Косинское,6,Ольгино,Новоград Павлино
Гарант плюс,real_estate_agent,https://balashikha.cian.ru/sale/flat/294239264/,Балашиха,sale,flat,4,5,2,48.3,-1,0,6000000,, Новая,30,Железнодорожная,
Best Insurance,real_estate_agent,https://balashikha.cian.ru/sale/flat/292869830/,Балашиха,sale,flat,22,23,1,36.6,-1,0,6000000,, Бояринова,23,Ольгино,Новоград Павлино
Ольга Добротворская,realtor,https://balashikha.cian.ru/sale/flat/306312346/,Балашиха,sale,flat,1,5,2,44.0,-1,0,6000000,, Победы,16,Салтыковская,
Марина Соловьева,realtor,https://balashikha.cian.ru/sale/flat/301850177/,Балашиха,sale,flat,4,4,2,44.4,-1,0,6000000,,,18,Никольское,
Алексей Лупарев,realtor,https://balashikha.cian.ru/sale/flat/308025640/,Балашиха,sale,flat,4,17,1,31.0,-1,0,6000000,,бульвар Спасский,6,Железнодорожная,Столичный
Мегаполис Т.Ц.Н.,real_estate_agent,https://balashikha.cian.ru/sale/flat/306671578/,Балашиха,sale,flat,21,22,1,36.5,-1,0,6000000,, Бояринова,19,Ольгино,Новоград Павлино
Наталья Еганян,realtor,https://balashikha.cian.ru/sale/flat/303124850/,Балашиха,sale,flat,12,17,1,42.2,-1,0,6000000,, 40 лет Победы,29,Щёлковская,
ОГРК,real_estate_agent,https://balashikha.cian.ru/sale/flat/306797129/,Балашиха,sale,flat,15,17,1,40.0,-1,0,6099999,, Троицкая,1,Ольгино,Новое Павлино
Градомиръ,real_estate_agent,https://balashikha.cian.ru/sale/flat/307110812/,Балашиха,sale,flat,12,25,1,29.3,-1,0,6050000,, Яганова,3,Щёлковская,Пехра
Ирина Закревская,realtor,https://balashikha.cian.ru/sale/flat/292984222/,Балашиха,sale,flat,8,9,2,44.5,-1,0,6050000,,,4,Ольгино,
Татьяна Галынина,realtor,https://balashikha.cian.ru/sale/flat/303279223/,Балашиха,sale,flat,5,22,1,47.2,-1,0,6050000,, Чистопольская,24,Щёлковская,Эдельвейс-Комфорт
МИЭЛЬ - Офис в Железнодорожном,real_estate_agent,https://balashikha.cian.ru/sale/flat/307153176/,Балашиха,sale,flat,14,17,1,38.1,-1,0,6050000,, Граничная,9,Ольгино,
White House Estate,real_estate_agent,https://balashikha.cian.ru/sale/flat/302336745/,Балашиха,sale,flat,2,18,1,32.0,-1,0,6100000,,,к23,Железнодорожная,Столичный ЖК
МИЭЛЬ - Офис в Железнодорожном,real_estate_agent,https://balashikha.cian.ru/sale/flat/308347536/,Балашиха,sale,flat,15,17,1,37.5,-1,0,6100000,, Поликахина,3,Железнодорожная,
ОГРК,real_estate_agent,https://balashikha.cian.ru/sale/flat/308850252/,Балашиха,sale,flat,1,19,1,39.0,-1,0,6100000,, Маяковского,26,Железнодорожная,
ОГРК,real_estate_agent,https://balashikha.cian.ru/sale/flat/305723401/,Балашиха,sale,flat,19,22,1,35.0,-1,0,6100000,, Бояринова,13,Ольгино,Новоград Павлино
ОГРК,real_estate_agent,https://balashikha.cian.ru/sale/flat/299323269/,Балашиха,sale,flat,4,5,2,42.4,-1,0,6100000,,шоссе Саввинское,21,Железнодорожная,
Мост,real_estate_agent,https://balashikha.cian.ru/sale/flat/308930696/,Балашиха,sale,flat,1,18,1,40.0,-1,0,6100000,, Маяковского,24,Железнодорожная,
ID 18720981,real_estate_agent,https://balashikha.cian.ru/sale/flat/299604376/,Балашиха,sale,flat,19,21,1,39.2,-1,0,6100000,, Граничная,38,Ольгино,
Владис,real_estate_agent,https://balashikha.cian.ru/sale/flat/308519619/,Балашиха,sale,flat,4,4,2,42.0,-1,0,6100000,, Пушкина,6,Железнодорожная,
ИНКОМ-Недвижимость,real_estate_agent,https://balashikha.cian.ru/sale/flat/307668291/,Балашиха,sale,flat,11,17,1,37.0,-1,0,6100000,, Струве,3к1,Железнодорожная,Центр-2
Виталий Сафаров,realtor,https://balashikha.cian.ru/sale/flat/307806125/,Балашиха,sale,flat,14,25,2,51.6,-1,0,6100000,, Яганова,3,Щёлковская,Пехра
Сити Недвижимость,real_estate_agent,https://balashikha.cian.ru/sale/flat/304834224/,Балашиха,sale,flat,9,19,1,43.0,-1,0,6100000,, Дмитриева,4,Первомайская,Алексеевская роща
Владис,real_estate_agent,https://balashikha.cian.ru/sale/flat/300615408/,Балашиха,sale,flat,6,25,1,36.0,-1,0,6100000,, Яганова,11,Щёлковская,Пехра
Best Insurance,real_estate_agent,https://balashikha.cian.ru/sale/flat/307341645/,Балашиха,sale,flat,8,17,1,37.8,-1,0,6100000,,бульвар Нестерова,1,Щёлковская,
Недвижимость на Советской,real_estate_agent,https://balashikha.cian.ru/sale/flat/302196119/,Балашиха,sale,flat,9,19,1,45.0,-1,0,6100000,,Московский проезд,11,Салтыковская,"Балашиха, мкр. 25"
Ян Плачинта,realtor,https://balashikha.cian.ru/sale/flat/240154473/,Балашиха,sale,flat,4,17,1,42.2,-1,0,6100000,, 40 лет Победы,29,Щёлковская,
Брусника Обмен,real_estate_agent,https://balashikha.cian.ru/sale/flat/306522644/,Балашиха,sale,flat,12,17,1,38.0,-1,0,6100000,,бульвар Нестерова,6,Щёлковская,
Олеся Пак,realtor,https://balashikha.cian.ru/sale/flat/306519344/,Балашиха,sale,flat,17,17,1,41.0,-1,0,6100000,, Струве,9к1,Железнодорожная,Центр-2
Владис,real_estate_agent,https://balashikha.cian.ru/sale/flat/307229939/,Балашиха,sale,flat,3,25,1,48.3,-1,0,6180000,, Дмитриева,2,Щёлковская,Алексеевская роща
ОГРК,real_estate_agent,https://balashikha.cian.ru/sale/flat/308285376/,Балашиха,sale,flat,10,14,2,46.1,-1,0,6180000,,Комсомольская ,19,Салтыковская,
ОГРК,real_estate_agent,https://balashikha.cian.ru/sale/flat/306501918/,Балашиха,sale,flat,3,16,1,31.4,-1,0,6199000,, Октябрьская,17,Железнодорожная,
ОГРК,real_estate_agent,https://balashikha.cian.ru/sale/flat/305366724/,Балашиха,sale,flat,3,6,1,34.0,-1,0,6199000,,Школьная ,27,Салтыковская,Квартал Европа
Ваши Соседи Торги,real_estate_agent,https://balashikha.cian.ru/sale/flat/308460538/,Балашиха,sale,flat,9,18,1,40.5,-1,0,6150000,, Ситникова,6,Реутов,Новое Измайлово
Русь,real_estate_agent,https://balashikha.cian.ru/sale/flat/308850672/,Балашиха,sale,flat,5,17,1,37.4,-1,0,6150000,,Зеленая ,34,Салтыковская,
Rent21 Коммерческая Недвижимость,real_estate_agent,https://balashikha.cian.ru/sale/flat/307426007/,Балашиха,sale,flat,10,14,1,40.3,-1,0,6150000,, Орджоникидзе,26,Щёлковская,Орджоникидзе 26
Простор-недвижимость,real_estate_agent,https://balashikha.cian.ru/sale/flat/304571580/,Балашиха,sale,flat,6,25,1,36.0,-1,0,6150000,, Яганова,11,Щёлковская,Пехра
М-С Юбилейная,real_estate_agent,https://balashikha.cian.ru/sale/flat/307087225/,Балашиха,sale,flat,6,16,1,38.6,-1,0,6195000,, Главная,24,Ольгино,
Елизавета Кондрашова,realtor,https://balashikha.cian.ru/sale/flat/303304062/,Балашиха,sale,flat,9,19,1,37.5,-1,0,6150000,, Речная,6,Кучино,Южное Кучино 2
Новый Ключ,real_estate_agent,https://balashikha.cian.ru/sale/flat/303836041/,Балашиха,sale,flat,1,9,1,36.7,-1,0,6150000,, Почтовая,4к1,Кучино,
Офис на Пролетарской,real_estate_agent,https://balashikha.cian.ru/sale/flat/306424334/,Балашиха,sale,flat,10,12,2,38.0,-1,0,6200000,,шоссе Энтузиастов,58,Кучино,
Best Insurance,real_estate_agent,https://balashikha.cian.ru/sale/flat/299484003/,Балашиха,sale,flat,5,17,1,35.6,-1,0,6200000,, Граничная,9к1,Ольгино,
ОГРК,real_estate_agent,https://balashikha.cian.ru/sale/flat/308894888/,Балашиха,sale,flat,2,17,1,42.0,-1,0,6200000,, Калинина,24,Железнодорожная,Столичный
ОГРК,real_estate_agent,https://balashikha.cian.ru/sale/flat/307155458/,Балашиха,sale,flat,10,17,1,31.0,-1,0,6200000,, Калинина,24,Железнодорожная,Столичный
ОГРК,real_estate_agent,https://balashikha.cian.ru/sale/flat/306881227/,Балашиха,sale,flat,14,16,1,37.9,-1,0,6250000,, Центральная,35,Кучино,
SRG,real_estate_agent,https://balashikha.cian.ru/sale/flat/299137240/,Балашиха,sale,flat,13,24,1,34.3,-1,0,6200000,, Бояринова,19,Ольгино,Новоград Павлино
Эксперт,real_estate_agent,https://balashikha.cian.ru/sale/flat/306360584/,Балашиха,sale,flat,7,9,2,46.9,-1,0,6200000,, Свободы,9А,Ольгино,
МЦН,real_estate_agent,https://balashikha.cian.ru/sale/flat/300606104/,Балашиха,sale,flat,2,17,1,49.6,-1,0,6299000,,Заречная ,32,Щёлковская,
Ключи,real_estate_agent,https://balashikha.cian.ru/sale/flat/303610921/,Балашиха,sale,flat,5,17,1,38.2,-1,0,6200000,, Граничная,28,Ольгино,Ольгино
PROнедвижимость,real_estate_agent,https://balashikha.cian.ru/sale/flat/307396799/,Балашиха,sale,flat,2,9,2,46.0,-1,0,6200000,, Пионерская,1,Кучино,
ИНКОМ-Недвижимость,real_estate_agent,https://balashikha.cian.ru/sale/flat/298881436/,Балашиха,sale,flat,8,17,1,36.5,-1,0,6200000,, Кольцевая,5,Щёлковская,Щитниково Янтарный
ИНКОМ-Недвижимость,real_estate_agent,https://balashikha.cian.ru/sale/flat/303669388/,Балашиха,sale,flat,3,17,1,36.5,-1,0,6200000,,бульвар Молодежный,8,Щёлковская,Щитниково Янтарный
МГСН,real_estate_agent,https://balashikha.cian.ru/sale/flat/308519182/,Балашиха,sale,flat,3,4,2,54.0,-1,0,6200000,,Комсомольская ,4,Салтыковская,
Елена Кузнецова,realtor,https://balashikha.cian.ru/sale/flat/303306851/,Балашиха,sale,flat,3,10,1,40.8,-1,0,6200000,, Текстильщиков,13,Салтыковская,
DREAM HOUSE,real_estate_agent,https://balashikha.cian.ru/sale/flat/308715085/,Балашиха,sale,flat,9,17,1,37.6,-1,0,6250000,,бульвар Нестерова,2,Щёлковская,
На Петровке,real_estate_agent,https://balashikha.cian.ru/sale/flat/307825078/,Балашиха,sale,flat,6,17,1,42.2,-1,0,6250000,, Струве,9к1,Железнодорожная,Центр-2
Новый Ключ,real_estate_agent,https://balashikha.cian.ru/sale/flat/308642319/,Балашиха,sale,flat,21,25,1,34.3,-1,0,6200000,, Яганова,8,Щёлковская,Пехра
Академия жилья,real_estate_agent,https://balashikha.cian.ru/sale/flat/306465131/,Балашиха,sale,flat,4,12,1,36.0,-1,0,6200000,, Южная,7,Кучино,
Дом Гончарова,real_estate_agent,https://balashikha.cian.ru/sale/flat/297413065/,Балашиха,sale,flat,1,10,1,36.0,-1,0,6200000,, Свердлова,43,Щёлковская,
Людмила Атаманова,realtor,https://balashikha.cian.ru/sale/flat/298199260/,Балашиха,sale,flat,11,19,2,47.3,-1,0,6200000,,,27,Щёлковская,Штаб-Квартира
Александра Волчек,realtor,https://balashikha.cian.ru/sale/flat/305569543/,Балашиха,sale,flat,21,25,1,39.5,-1,0,6200000,, Строителей,1,Реутов,Новое Измайлово
ProStore,real_estate_agent,https://balashikha.cian.ru/sale/flat/292835157/,Балашиха,sale,flat,5,18,1,37.1,-1,0,6200000,,Советская ,56,Салтыковская,
Русь,real_estate_agent,https://balashikha.cian.ru/sale/flat/307754388/,Балашиха,sale,flat,11,12,1,32.0,-1,0,6200000,, Яганова,8,Щёлковская,Пехра
HOME-REALTY,real_estate_agent,https://balashikha.cian.ru/sale/flat/305955845/,Балашиха,sale,flat,13,23,2,37.0,-1,0,6250000,,шоссе Косинское,2,Ольгино,Новоград Павлино
Татьяна Чернышевская,realtor,https://balashikha.cian.ru/sale/flat/297817434/,Балашиха,sale,flat,4,5,2,44.5,-1,0,6250000,, Колхозная,2,Железнодорожная,
Татьяна Чернышевская,realtor,https://balashikha.cian.ru/sale/flat/298803822/,Балашиха,sale,flat,16,20,1,37.4,-1,0,6250000,, Центральная,47,Кучино,
ФСК Агент,real_estate_agent,https://balashikha.cian.ru/sale/flat/304071799/,Балашиха,sale,flat,13,17,1,48.5,-1,0,6270000,, Поликахина,2,Железнодорожная,
Центральный Департамент Недвижимости,real_estate_agent,https://balashikha.cian.ru/sale/flat/298164464/,Балашиха,sale,flat,13,22,1,42.4,-1,0,6200000,, Чистопольская,28,Щёлковская,Эдельвейс-Комфорт
ИМПЕРИЯ ЖИЛЬЯ МИА,real_estate_agent,https://balashikha.cian.ru/sale/flat/296739686/,Балашиха,sale,flat,16,23,1,42.0,-1,0,6200000,, Бояринова,13,Ольгино,Новоград Павлино
Ирина Коврова,realtor,https://balashikha.cian.ru/sale/flat/299654181/,Балашиха,sale,flat,5,5,2,43.1,-1,0,6200000,,шоссе Саввинское,21,Железнодорожная,
Веста,real_estate_agent,https://balashikha.cian.ru/sale/flat/308339546/,Балашиха,sale,flat,8,17,2,45.0,-1,0,6250000,мкр. Саввино, 1 Мая,5,,1 Мая 5
Мегаполис Т.Ц.Н.,real_estate_agent,https://balashikha.cian.ru/sale/flat/304974089/,Балашиха,sale,flat,6,18,1,46.0,-1,0,6200000,, Брагина,1,Кучино,Леоновский парк
Владис,real_estate_agent,https://balashikha.cian.ru/sale/flat/307701011/,Балашиха,sale,flat,21,22,1,39.3,-1,0,6300000,,шоссе Косинское,7,Ольгино,Новоград Павлино
ОГРК,real_estate_agent,https://balashikha.cian.ru/sale/flat/307939538/,Балашиха,sale,flat,3,9,2,46.6,-1,0,6300000,,,4,Ольгино,
ОГРК,real_estate_agent,https://balashikha.cian.ru/sale/flat/307964174/,Балашиха,sale,flat,9,17,1,32.5,-1,0,6300000,, Яганова,11,Щёлковская,Пехра
ОГРК,real_estate_agent,https://balashikha.cian.ru/sale/flat/306772134/,Балашиха,sale,flat,13,17,1,38.7,-1,0,6300000,, Поликахина,5,Железнодорожная,
ОГРК,real_estate_agent,https://balashikha.cian.ru/sale/flat/304771945/,Балашиха,sale,flat,3,5,2,41.8,-1,0,6300000,, Карла Маркса,11,Салтыковская,
ОГРК,real_estate_agent,https://balashikha.cian.ru/sale/flat/301700994/,Балашиха,sale,flat,2,21,1,33.0,-1,0,6300000,,проспект Героев,18,Железнодорожная,
CENTURY 21 Перспектива,real_estate_agent,https://balashikha.cian.ru/sale/flat/305317272/,Балашиха,sale,flat,16,22,1,37.6,-1,0,6300000,,шоссе Косинское,1,Ольгино,Новоград Павлино
ГОРОБМЕН,real_estate_agent,https://balashikha.cian.ru/sale/flat/308552232/,Балашиха,sale,flat,12,17,1,37.2,-1,0,6300000,,,11,Щёлковская,Щитниково Изумрудный
Простор-недвижимость,real_estate_agent,https://balashikha.cian.ru/sale/flat/308895744/,Балашиха,sale,flat,5,5,2,44.7,-1,0,6300000,, Советская,14,Железнодорожная,
Est-a-Tet – Вторичная недвижимость,real_estate_agent,https://balashikha.cian.ru/sale/flat/307300507/,Балашиха,sale,flat,7,25,1,39.7,-1,0,6300000,, Дмитриева,6,Щёлковская,Алексеевская роща
Игорь Довгань,realtor,https://balashikha.cian.ru/sale/flat/306825621/,Балашиха,sale,flat,16,17,1,42.5,-1,0,6300000,, 40 лет Победы,33,Щёлковская,"Балашиха, мкр. 22"
Квартирный вопрос,real_estate_agent,https://balashikha.cian.ru/sale/flat/308835023/,Балашиха,sale,flat,10,26,1,36.3,-1,0,6300000,,Заречная ,17,Салтыковская,Весна
Михаил Максимов,realtor,https://balashikha.cian.ru/sale/flat/308803340/,Балашиха,sale,flat,5,5,1,32.0,-1,0,6300000,,проспект Жуковского,2,Кучино,
Региональное,real_estate_agent,https://balashikha.cian.ru/sale/flat/272855568/,Балашиха,sale,flat,10,10,2,50.5,-1,0,6300000,, Свердлова,47,Щёлковская,
DREAM HOUSE,real_estate_agent,https://balashikha.cian.ru/sale/flat/301677076/,Балашиха,sale,flat,5,16,1,41.0,-1,0,6300000,, Брагина,1,Кучино,Леоновский парк
РУСЬ - Недвижимость,real_estate_agent,https://balashikha.cian.ru/sale/flat/307721021/,Балашиха,sale,flat,2,5,2,42.3,-1,0,6300000,, Ленина,8/9,Железнодорожная,
АвиаН-Недвижимость,real_estate_agent,https://balashikha.cian.ru/sale/flat/304765443/,Балашиха,sale,flat,4,5,2,42.0,-1,0,6300000,, Терешковой,17,Салтыковская,
Татьяна Колпакова,realtor,https://balashikha.cian.ru/sale/flat/302948609/,Балашиха,sale,flat,13,18,1,38.1,-1,0,6300000,, Маяковского,42,Железнодорожная,
Наталья Новикова,realtor,https://balashikha.cian.ru/sale/flat/306847093/,Балашиха,sale,flat,10,17,1,43.0,-1,0,6300000,,Трубецкая ,2Б,Щёлковская,
ФСК Агент,real_estate_agent,https://balashikha.cian.ru/sale/flat/302652424/,Балашиха,sale,flat,15,22,1,38.7,-1,0,6300000,,проспект Героев,3,Железнодорожная,
ФСК Агент,real_estate_agent,https://balashikha.cian.ru/sale/flat/304898737/,Балашиха,sale,flat,8,17,1,37.6,-1,0,6316800,, Андрея Белого,2,Железнодорожная,
Марина Соловьева,realtor,https://balashikha.cian.ru/sale/flat/305785387/,Балашиха,sale,flat,8,17,1,41.0,-1,0,6300000,, Ленина,1/5,Железнодорожная,
Елена Шурова,realtor,https://balashikha.cian.ru/sale/flat/307987164/,Балашиха,sale,flat,4,17,1,46.0,-1,0,6300000,мкр. Новое Павлино, Троицкая,3,,Новое Павлино
Городок Б-Недвижимость,real_estate_agent,https://balashikha.cian.ru/sale/flat/292559992/,Балашиха,sale,flat,15,19,1,41.0,-1,0,6300000,, Ленина,1/5,Железнодорожная,
Павел Морозов,realtor,https://balashikha.cian.ru/sale/flat/299721343/,Балашиха,sale,flat,5,5,2,43.6,-1,0,6300000,, Карбышева,25,Кучино,
Оксана Романова,realtor,https://balashikha.cian.ru/sale/flat/308491063/,Балашиха,sale,flat,3,21,1,32.2,-1,0,6300000,,,к403,Железнодорожная,Героев
Наталия Черенкова,realtor,https://balashikha.cian.ru/sale/flat/308504962/,Балашиха,sale,flat,11,14,1,32.9,-1,0,6300000,, Яганова,5,Щёлковская,Пехра
Дмитрий Симакин,realtor,https://balashikha.cian.ru/sale/flat/301157617/,Балашиха,sale,flat,2,9,1,37.1,-1,0,6300000,,,44,Никольское,
ОГРК,real_estate_agent,https://balashikha.cian.ru/sale/flat/308235453/,Балашиха,sale,flat,3,17,1,37.1,-1,0,6350000,, Струве,3к1,Железнодорожная,Центр-2
ОГРК,real_estate_agent,https://balashikha.cian.ru/sale/flat/306150390/,Балашиха,sale,flat,1,17,1,47.0,-1,0,6399999,, Безымянная,4,Железнодорожная,
Лариса Буслаева,realtor,https://balashikha.cian.ru/sale/flat/307565888/,Балашиха,sale,flat,8,25,1,38.0,-1,0,6350000,,Балашихинское шоссе,10,Щёлковская,Лесной городок
Недвижимость на Советской,real_estate_agent,https://balashikha.cian.ru/sale/flat/303754772/,Балашиха,sale,flat,14,17,1,42.3,-1,0,6350000,, 40 лет Победы,27,Щёлковская,
ФСК Агент,real_estate_agent,https://balashikha.cian.ru/sale/flat/304921063/,Балашиха,sale,flat,2,25,1,44.5,-1,0,6350000,,проспект Героев,9,Железнодорожная,
Оксана Привалова,realtor,https://balashikha.cian.ru/sale/flat/307625343/,Балашиха,sale,flat,4,17,1,39.3,-1,0,6399999,,,11,Щёлковская,Щитниково Изумрудный
Инна Шмелева,realtor,https://balashikha.cian.ru/sale/flat/305844531/,Балашиха,sale,flat,9,12,2,50.4,-1,0,6350000,, 40 лет Победы,1,Салтыковская,
ОГРК,real_estate_agent,https://balashikha.cian.ru/sale/flat/308740880/,Балашиха,sale,flat,5,5,2,43.4,-1,0,6450000,, Юбилейная,13,Железнодорожная,
ОГРК,real_estate_agent,https://balashikha.cian.ru/sale/flat/308397442/,Балашиха,sale,flat,15,21,1,32.0,-1,0,6400000,,проспект Героев,18,Железнодорожная,
Юнион,real_estate_agent,https://balashikha.cian.ru/sale/flat/308112587/,Балашиха,sale,flat,8,17,1,42.0,-1,0,6490000,, Безымянная,16,Железнодорожная,
ИНКОМ-Недвижимость,real_estate_agent,https://balashikha.cian.ru/sale/flat/308558463/,Балашиха,sale,flat,9,16,1,46.0,-1,0,6400000,,Заречная ,20,Салтыковская,
ФСК Агент,real_estate_agent,https://balashikha.cian.ru/sale/flat/304795518/,Балашиха,sale,flat,13,25,1,42.6,-1,0,6400000,,проспект Героев,9,Железнодорожная,
Карина Салахян,realtor,https://balashikha.cian.ru/sale/flat/307240860/,Балашиха,sale,flat,12,18,1,37.2,-1,0,6400000,,Советская ,56,Салтыковская,
Ключи,real_estate_agent,https://balashikha.cian.ru/sale/flat/304784909/,Балашиха,sale,flat,11,17,1,41.9,-1,0,6400000,, Струве,9,Железнодорожная,Центр-2
Владис,real_estate_agent,https://balashikha.cian.ru/sale/flat/307853270/,Балашиха,sale,flat,5,19,1,45.0,-1,0,6400000,,Московский проезд,11,Салтыковская,"Балашиха, мкр. 25"
Новый Ключ,real_estate_agent,https://balashikha.cian.ru/sale/flat/301829782/,Балашиха,sale,flat,17,17,1,38.0,-1,0,6400000,, Поликахина,1,Железнодорожная,
Анна Глушук,realtor,https://balashikha.cian.ru/sale/flat/303835909/,Балашиха,sale,flat,12,19,1,53.0,-1,0,6490000,, Брагина,3,Ольгино,Леоновский парк
DREAM HOUSE,real_estate_agent,https://balashikha.cian.ru/sale/flat/298656770/,Балашиха,sale,flat,14,14,1,43.0,-1,0,6450000,, Колхозная,4,Железнодорожная,
Русь,real_estate_agent,https://balashikha.cian.ru/sale/flat/307609951/,Балашиха,sale,flat,17,25,1,36.8,-1,0,6400000,,Балашихинское шоссе,10,Щёлковская,Лесной городок
Русь,real_estate_agent,https://balashikha.cian.ru/sale/flat/307991685/,Балашиха,sale,flat,1,9,2,43.0,-1,0,6450000,,Солнечная ,17,Салтыковская,
На Петровке,real_estate_agent,https://balashikha.cian.ru/sale/flat/305867620/,Балашиха,sale,flat,7,17,1,42.1,-1,0,6400000,, Струве,9,Железнодорожная,Центр-2
Самолет плюс Троицк,real_estate_agent,https://balashikha.cian.ru/sale/flat/305601104/,Балашиха,sale,flat,12,24,1,40.0,-1,0,6400000,, Свердлова,52/2,Щёлковская,
Марина Акритиди,realtor,https://balashikha.cian.ru/sale/flat/308596922/,Балашиха,sale,flat,8,9,2,42.4,-1,0,6480000,, Береговая,5,Ольгино,
НЕДВИЖИМОСТЬ СТОЛИЦЫ,real_estate_agent,https://balashikha.cian.ru/sale/flat/307797143/,Балашиха,sale,flat,19,22,1,35.6,-1,0,6400000,,шоссе Косинское,7,Ольгино,Новоград Павлино
ФСК Агент,real_estate_agent,https://balashikha.cian.ru/sale/flat/304792823/,Балашиха,sale,flat,9,25,1,44.2,-1,0,6400000,,проспект Героев,9,Железнодорожная,
Prime Estate,real_estate_agent,https://balashikha.cian.ru/sale/flat/303205836/,Балашиха,sale,flat,16,17,1,35.2,-1,0,6400000,, Струве,11,Железнодорожная,Центр-2
ТСН Владис,real_estate_agent,https://balashikha.cian.ru/sale/flat/296923236/,Балашиха,sale,flat,3,21,2,42.0,-1,0,6450000,, Чистопольская,24,Щёлковская,Эдельвейс-Комфорт
МФЦ недвижимость,real_estate_agent,https://balashikha.cian.ru/sale/flat/304895436/,Балашиха,sale,flat,2,9,2,36.8,-1,0,6450000,,шоссе Носовихинское,22,Ольгино,
ФСК Агент,real_estate_agent,https://balashikha.cian.ru/sale/flat/304898569/,Балашиха,sale,flat,11,17,1,37.6,-1,0,6467200,, Андрея Белого,2,Железнодорожная,
Азим Волевой,realtor,https://balashikha.cian.ru/sale/flat/302782399/,Балашиха,sale,flat,5,25,1,46.7,-1,0,6400000,,бульвар Горенский,1,Новогиреево,Новое Измайлово
Диана Ширяева,realtor,https://balashikha.cian.ru/sale/flat/307850329/,Балашиха,sale,flat,13,26,1,41.0,-1,0,6400000,,Балашихинское шоссе,20,Щёлковская,Лесной городок
ЕГСН Продажа,real_estate_agent,https://balashikha.cian.ru/sale/flat/299725847/,Балашиха,sale,flat,5,5,2,46.2,-1,0,6500000,,шоссе Энтузиастов,19,Салтыковская,
Домовой - Недвижимость,real_estate_agent,https://balashikha.cian.ru/sale/flat/308961543/,Балашиха,sale,flat,5,17,1,37.9,-1,0,6500000,, Корнилаева,16,Железнодорожная,
ОГРК,real_estate_agent,https://balashikha.cian.ru/sale/flat/308781076/,Балашиха,sale,flat,16,18,1,41.2,-1,0,6500000,, Рождественская,10,Железнодорожная,
ОГРК,real_estate_agent,https://balashikha.cian.ru/sale/flat/308463673/,Балашиха,sale,flat,10,17,1,39.0,-1,0,6500000,, Струве,3,Железнодорожная,Центр-2
ОГРК,real_estate_agent,https://balashikha.cian.ru/sale/flat/307495541/,Балашиха,sale,flat,15,17,1,40.0,-1,0,6500000,, Корнилаева,26,Железнодорожная,
ОГРК,real_estate_agent,https://balashikha.cian.ru/sale/flat/305880479/,Балашиха,sale,flat,7,21,1,43.1,-1,0,6500000,, Граничная,38,Ольгино,
ОГРК,real_estate_agent,https://balashikha.cian.ru/sale/flat/303656865/,Балашиха,sale,flat,7,17,1,38.0,-1,0,6500000,, Струве,3,Железнодорожная,Центр-2
ОГРК,real_estate_agent,https://balashikha.cian.ru/sale/flat/303616288/,Балашиха,sale,flat,10,17,1,37.1,-1,0,6500000,, Струве,3к1,Железнодорожная,Центр-2
ОГРК,real_estate_agent,https://balashikha.cian.ru/sale/flat/302227820/,Балашиха,sale,flat,4,18,1,37.1,-1,0,6500000,, Маяковского,28,Железнодорожная,
МЕЗОН,real_estate_agent,https://balashikha.cian.ru/sale/flat/302158690/,Балашиха,sale,flat,8,9,2,36.0,-1,0,6500000,,,30,Никольское,
Мария Искакова,realtor,https://balashikha.cian.ru/sale/flat/308937680/,Балашиха,sale,flat,8,19,1,37.0,-1,0,6500000,, Речная,8,Кучино,Южное Кучино 2
